"","pID","age","mass","height","hand","velo_max","velo_min","throw","velo","elb_var","shldr_ir","elb_var_max","shldr_ir_max","elb_var_min","shldr_ir_min"
"686","p19",20,213.4,80,"L",75.3,34.8,32,74.8,43.037925,64.162574,47.578731,71.719668,14.856785,24.646401
"687","p19",20,213.4,80,"L",75.3,34.8,33,71.8,43.550568,64.792203,47.578731,71.719668,14.856785,24.646401
"688","p19",20,213.4,80,"L",75.3,34.8,34,73,43.250753,66.030631,47.578731,71.719668,14.856785,24.646401
"689","p19",20,213.4,80,"L",75.3,34.8,35,70.3,38.524098,60.356901,47.578731,71.719668,14.856785,24.646401
"690","p19",20,213.4,80,"L",75.3,34.8,36,74.5,44.167737,66.146449,47.578731,71.719668,14.856785,24.646401
"691","p19",20,213.4,80,"L",75.3,34.8,37,75.2,47.495623,71.719668,47.578731,71.719668,14.856785,24.646401
"692","p19",20,213.4,80,"L",75.3,34.8,38,74.6,44.999031,67.304771,47.578731,71.719668,14.856785,24.646401
"693","p19",20,213.4,80,"L",75.3,34.8,39,74.3,43.971868,67.152197,47.578731,71.719668,14.856785,24.646401
"694","p19",20,213.4,80,"L",75.3,34.8,40,74.2,42.280246,64.876161,47.578731,71.719668,14.856785,24.646401
"695","p19",20,213.4,80,"L",75.3,34.8,41,70.8,39.680666,58.77454,47.578731,71.719668,14.856785,24.646401
"696","p19",20,213.4,80,"L",75.3,34.8,42,72.3,42.903138,64.444145,47.578731,71.719668,14.856785,24.646401
"697","p20",20,224.8,75,"R",81.4,30.1,1,31,10.528449,16.774842,91.976726,113.266832,9.476533,16.061831
"698","p20",20,224.8,75,"R",81.4,30.1,2,30.1,9.476533,16.061831,91.976726,113.266832,9.476533,16.061831
"699","p20",20,224.8,75,"R",81.4,30.1,3,32.6,10.544692,17.20877,91.976726,113.266832,9.476533,16.061831
"700","p20",20,224.8,75,"R",81.4,30.1,4,34,12.534031,20.080197,91.976726,113.266832,9.476533,16.061831
"701","p20",20,224.8,75,"R",81.4,30.1,5,34.8,13.301658,20.49994,91.976726,113.266832,9.476533,16.061831
"702","p20",20,224.8,75,"R",81.4,30.1,6,40.2,16.847936,26.67347,91.976726,113.266832,9.476533,16.061831
"703","p20",20,224.8,75,"R",81.4,30.1,7,40.8,17.825248,27.361445,91.976726,113.266832,9.476533,16.061831
"704","p20",20,224.8,75,"R",81.4,30.1,8,41.3,17.615358,27.984501,91.976726,113.266832,9.476533,16.061831
"705","p20",20,224.8,75,"R",81.4,30.1,9,41.8,19.266301,29.827352,91.976726,113.266832,9.476533,16.061831
"706","p20",20,224.8,75,"R",81.4,30.1,10,44.4,20.348507,31.614027,91.976726,113.266832,9.476533,16.061831
"707","p20",20,224.8,75,"R",81.4,30.1,11,47.2,25.196108,38.195936,91.976726,113.266832,9.476533,16.061831
"708","p20",20,224.8,75,"R",81.4,30.1,12,48.8,28.148791,39.046417,91.976726,113.266832,9.476533,16.061831
"709","p20",20,224.8,75,"R",81.4,30.1,13,47.8,25.977359,38.136268,91.976726,113.266832,9.476533,16.061831
"710","p20",20,224.8,75,"R",81.4,30.1,14,49.8,26.964972,39.151375,91.976726,113.266832,9.476533,16.061831
"711","p20",20,224.8,75,"R",81.4,30.1,15,51.2,29.746019,41.780411,91.976726,113.266832,9.476533,16.061831
"712","p20",20,224.8,75,"R",81.4,30.1,16,52.6,32.300894,47.60177,91.976726,113.266832,9.476533,16.061831
"713","p20",20,224.8,75,"R",81.4,30.1,17,52.4,29.324307,44.178477,91.976726,113.266832,9.476533,16.061831
"714","p20",20,224.8,75,"R",81.4,30.1,18,53.6,35.594158,48.925967,91.976726,113.266832,9.476533,16.061831
"715","p20",20,224.8,75,"R",81.4,30.1,19,55.4,36.364571,53.051819,91.976726,113.266832,9.476533,16.061831
"716","p20",20,224.8,75,"R",81.4,30.1,20,56.3,36.978002,53.056022,91.976726,113.266832,9.476533,16.061831
"717","p20",20,224.8,75,"R",81.4,30.1,21,56.7,36.764063,54.023007,91.976726,113.266832,9.476533,16.061831
"718","p20",20,224.8,75,"R",81.4,30.1,22,57.8,40.207206,55.514259,91.976726,113.266832,9.476533,16.061831
"719","p20",20,224.8,75,"R",81.4,30.1,23,60.4,44.340738,60.874291,91.976726,113.266832,9.476533,16.061831
"720","p20",20,224.8,75,"R",81.4,30.1,24,61.6,47.195175,64.752614,91.976726,113.266832,9.476533,16.061831
"721","p20",20,224.8,75,"R",81.4,30.1,25,62.6,47.38133,65.382183,91.976726,113.266832,9.476533,16.061831
"722","p20",20,224.8,75,"R",81.4,30.1,26,61.9,50.317733,67.574373,91.976726,113.266832,9.476533,16.061831
"723","p20",20,224.8,75,"R",81.4,30.1,27,61.9,49.54649,67.125969,91.976726,113.266832,9.476533,16.061831
"724","p20",20,224.8,75,"R",81.4,30.1,28,62.3,47.771851,64.51169,91.976726,113.266832,9.476533,16.061831
"725","p20",20,224.8,75,"R",81.4,30.1,29,63.3,49.812911,69.463331,91.976726,113.266832,9.476533,16.061831
"726","p20",20,224.8,75,"R",81.4,30.1,30,65.4,52.778725,71.081308,91.976726,113.266832,9.476533,16.061831
"727","p20",20,224.8,75,"R",81.4,30.1,31,65.3,53.580235,72.698221,91.976726,113.266832,9.476533,16.061831
"728","p20",20,224.8,75,"R",81.4,30.1,32,68,55.49574,74.609776,91.976726,113.266832,9.476533,16.061831
"729","p20",20,224.8,75,"R",81.4,30.1,33,65.6,56.027601,75.745644,91.976726,113.266832,9.476533,16.061831
"730","p20",20,224.8,75,"R",81.4,30.1,34,64.7,55.101008,74.571238,91.976726,113.266832,9.476533,16.061831
"731","p20",20,224.8,75,"R",81.4,30.1,35,65.9,54.502684,75.495676,91.976726,113.266832,9.476533,16.061831
"732","p20",20,224.8,75,"R",81.4,30.1,36,66.6,58.466077,78.995484,91.976726,113.266832,9.476533,16.061831
"733","p20",20,224.8,75,"R",81.4,30.1,37,67.8,57.023053,78.98229,91.976726,113.266832,9.476533,16.061831
"734","p20",20,224.8,75,"R",81.4,30.1,38,68.9,61.877288,83.727774,91.976726,113.266832,9.476533,16.061831
"735","p20",20,224.8,75,"R",81.4,30.1,39,68.7,55.748764,76.50626,91.976726,113.266832,9.476533,16.061831
"736","p20",20,224.8,75,"R",81.4,30.1,40,70.6,62.762601,85.508987,91.976726,113.266832,9.476533,16.061831
"737","p20",20,224.8,75,"R",81.4,30.1,41,71.7,63.688769,87.30542,91.976726,113.266832,9.476533,16.061831
"738","p20",20,224.8,75,"R",81.4,30.1,42,70.1,62.990325,83.13607,91.976726,113.266832,9.476533,16.061831
"739","p20",20,224.8,75,"R",81.4,30.1,43,73.6,69.344538,91.906795,91.976726,113.266832,9.476533,16.061831
"740","p20",20,224.8,75,"R",81.4,30.1,44,72.6,68.468421,93.554351,91.976726,113.266832,9.476533,16.061831
"741","p20",20,224.8,75,"R",81.4,30.1,45,79.6,85.898103,109.552809,91.976726,113.266832,9.476533,16.061831
"742","p20",20,224.8,75,"R",81.4,30.1,46,78.9,81.643093,106.356678,91.976726,113.266832,9.476533,16.061831
"743","p20",20,224.8,75,"R",81.4,30.1,47,80.8,88.683777,111.169278,91.976726,113.266832,9.476533,16.061831
"744","p20",20,224.8,75,"R",81.4,30.1,48,81.4,91.976726,110.345236,91.976726,113.266832,9.476533,16.061831
"745","p20",20,224.8,75,"R",81.4,30.1,49,80.8,89.080698,113.266832,91.976726,113.266832,9.476533,16.061831
"746","p21",22,216.4,70,"R",80.8,28.9,1,28.9,12.512198,15.498535,67.7314,72.384886,12.512198,15.498535
"747","p21",22,216.4,70,"R",80.8,28.9,2,34.6,16.852079,19.109729,67.7314,72.384886,12.512198,15.498535
"748","p21",22,216.4,70,"R",80.8,28.9,3,39.9,19.999545,21.705971,67.7314,72.384886,12.512198,15.498535
"749","p21",22,216.4,70,"R",80.8,28.9,4,42.2,22.32488,23.264132,67.7314,72.384886,12.512198,15.498535
"750","p21",22,216.4,70,"R",80.8,28.9,5,46.4,26.705633,27.683904,67.7314,72.384886,12.512198,15.498535
"751","p21",22,216.4,70,"R",80.8,28.9,6,49,28.905055,29.787566,67.7314,72.384886,12.512198,15.498535
"752","p21",22,216.4,70,"R",80.8,28.9,7,51.1,31.413748,31.947212,67.7314,72.384886,12.512198,15.498535
"753","p21",22,216.4,70,"R",80.8,28.9,8,53.2,33.286978,34.020778,67.7314,72.384886,12.512198,15.498535
"754","p21",22,216.4,70,"R",80.8,28.9,9,55.1,36.544542,37.136719,67.7314,72.384886,12.512198,15.498535
"755","p21",22,216.4,70,"R",80.8,28.9,10,61.1,40.332775,42.193436,67.7314,72.384886,12.512198,15.498535
"756","p21",22,216.4,70,"R",80.8,28.9,11,59.1,39.374986,42.923738,67.7314,72.384886,12.512198,15.498535
"757","p21",22,216.4,70,"R",80.8,28.9,12,60.9,41.406683,41.654074,67.7314,72.384886,12.512198,15.498535
"758","p21",22,216.4,70,"R",80.8,28.9,13,65,44.923147,45.758375,67.7314,72.384886,12.512198,15.498535
"759","p21",22,216.4,70,"R",80.8,28.9,14,70.2,48.214764,50.018632,67.7314,72.384886,12.512198,15.498535
"760","p21",22,216.4,70,"R",80.8,28.9,15,69.8,48.281395,51.380787,67.7314,72.384886,12.512198,15.498535
"761","p21",22,216.4,70,"R",80.8,28.9,16,70.9,48.741221,53.681496,67.7314,72.384886,12.512198,15.498535
"762","p21",22,216.4,70,"R",80.8,28.9,17,70.9,49.838969,54.495758,67.7314,72.384886,12.512198,15.498535
"763","p21",22,216.4,70,"R",80.8,28.9,18,70.3,51.18526,54.264255,67.7314,72.384886,12.512198,15.498535
"764","p21",22,216.4,70,"R",80.8,28.9,19,72.5,51.463647,56.433903,67.7314,72.384886,12.512198,15.498535
"765","p21",22,216.4,70,"R",80.8,28.9,20,71,48.432448,53.720161,67.7314,72.384886,12.512198,15.498535
"766","p21",22,216.4,70,"R",80.8,28.9,21,73.4,50.231965,56.449972,67.7314,72.384886,12.512198,15.498535
"767","p21",22,216.4,70,"R",80.8,28.9,22,68.9,49.337811,50.585654,67.7314,72.384886,12.512198,15.498535
"768","p21",22,216.4,70,"R",80.8,28.9,23,70.2,50.285663,53.253508,67.7314,72.384886,12.512198,15.498535
"769","p21",22,216.4,70,"R",80.8,28.9,24,69.9,49.233089,50.089549,67.7314,72.384886,12.512198,15.498535
"770","p21",22,216.4,70,"R",80.8,28.9,25,74.3,53.077992,56.266932,67.7314,72.384886,12.512198,15.498535
"771","p21",22,216.4,70,"R",80.8,28.9,26,77.2,57.817141,63.538769,67.7314,72.384886,12.512198,15.498535
"772","p21",22,216.4,70,"R",80.8,28.9,27,80.8,67.7314,72.384886,67.7314,72.384886,12.512198,15.498535
"773","p21",22,216.4,70,"R",80.8,28.9,28,77.8,NA,NA,67.7314,72.384886,12.512198,15.498535
"774","p21",22,216.4,70,"R",80.8,28.9,29,78.4,59.650811,65.282248,67.7314,72.384886,12.512198,15.498535
"775","p21",22,216.4,70,"R",80.8,28.9,30,76.4,58.58977,61.859269,67.7314,72.384886,12.512198,15.498535
"776","p22",22,202.4,74,"R",78.8,31.1,1,31.1,8.824877,10.501373,52.476874,54.742204,8.824877,10.501373
"777","p22",22,202.4,74,"R",78.8,31.1,2,34.8,11.693958,11.937697,52.476874,54.742204,8.824877,10.501373
"778","p22",22,202.4,74,"R",78.8,31.1,3,37.3,13.869993,13.27192,52.476874,54.742204,8.824877,10.501373
"779","p22",22,202.4,74,"R",78.8,31.1,4,41,16.04184,14.874274,52.476874,54.742204,8.824877,10.501373
"780","p22",22,202.4,74,"R",78.8,31.1,5,41.6,16.209323,16.083983,52.476874,54.742204,8.824877,10.501373
"781","p22",22,202.4,74,"R",78.8,31.1,6,41.9,16.222792,15.619424,52.476874,54.742204,8.824877,10.501373
"782","p22",22,202.4,74,"R",78.8,31.1,7,50.6,23.232744,20.670758,52.476874,54.742204,8.824877,10.501373
"783","p22",22,202.4,74,"R",78.8,31.1,8,56.3,29.493171,25.685619,52.476874,54.742204,8.824877,10.501373
"784","p22",22,202.4,74,"R",78.8,31.1,9,58.9,33.922725,28.720248,52.476874,54.742204,8.824877,10.501373
"785","p22",22,202.4,74,"R",78.8,31.1,10,59.6,33.645678,30.974449,52.476874,54.742204,8.824877,10.501373
"786","p22",22,202.4,74,"R",78.8,31.1,11,60.5,34.418701,30.467669,52.476874,54.742204,8.824877,10.501373
"787","p22",22,202.4,74,"R",78.8,31.1,12,67.6,41.206231,38.289792,52.476874,54.742204,8.824877,10.501373
"788","p22",22,202.4,74,"R",78.8,31.1,13,68.8,40.623324,39.311604,52.476874,54.742204,8.824877,10.501373
"789","p22",22,202.4,74,"R",78.8,31.1,14,71.8,44.080946,44.259231,52.476874,54.742204,8.824877,10.501373
"790","p22",22,202.4,74,"R",78.8,31.1,15,71.3,40.934129,40.411019,52.476874,54.742204,8.824877,10.501373
"791","p22",22,202.4,74,"R",78.8,31.1,16,72.6,46.390494,45.834033,52.476874,54.742204,8.824877,10.501373
"792","p22",22,202.4,74,"R",78.8,31.1,17,74.4,48.023793,46.330451,52.476874,54.742204,8.824877,10.501373
"793","p22",22,202.4,74,"R",78.8,31.1,18,75.8,48.604512,49.915299,52.476874,54.742204,8.824877,10.501373
"794","p22",22,202.4,74,"R",78.8,31.1,19,77,51.476235,51.271064,52.476874,54.742204,8.824877,10.501373
"795","p22",22,202.4,74,"R",78.8,31.1,20,78.8,52.476874,54.742204,52.476874,54.742204,8.824877,10.501373
"796","p23",19,170,71,"R",80.2,32.9,1,33,9.805783,14.929758,54.197864,60.127971,9.805783,14.329854
"797","p23",19,170,71,"R",80.2,32.9,2,32.9,9.872151,14.329854,54.197864,60.127971,9.805783,14.329854
"798","p23",19,170,71,"R",80.2,32.9,3,35,11.306399,16.380135,54.197864,60.127971,9.805783,14.329854
"799","p23",19,170,71,"R",80.2,32.9,4,35.3,11.82185,15.862938,54.197864,60.127971,9.805783,14.329854
"800","p23",19,170,71,"R",80.2,32.9,5,35.4,12.016926,15.548694,54.197864,60.127971,9.805783,14.329854
"801","p23",19,170,71,"R",80.2,32.9,6,37,11.682325,17.171581,54.197864,60.127971,9.805783,14.329854
"802","p23",19,170,71,"R",80.2,32.9,7,41.1,15.864066,20.023135,54.197864,60.127971,9.805783,14.329854
"803","p23",19,170,71,"R",80.2,32.9,8,42,16.353424,21.193467,54.197864,60.127971,9.805783,14.329854
"804","p23",19,170,71,"R",80.2,32.9,9,44.1,18.810944,23.181526,54.197864,60.127971,9.805783,14.329854
"805","p23",19,170,71,"R",80.2,32.9,10,45.6,19.846861,24.766389,54.197864,60.127971,9.805783,14.329854
"806","p23",19,170,71,"R",80.2,32.9,11,45.2,20.688064,24.538767,54.197864,60.127971,9.805783,14.329854
"807","p23",19,170,71,"R",80.2,32.9,12,46.4,20.415663,25.348013,54.197864,60.127971,9.805783,14.329854
"808","p23",19,170,71,"R",80.2,32.9,13,50.4,24.292353,27.736414,54.197864,60.127971,9.805783,14.329854
"809","p23",19,170,71,"R",80.2,32.9,14,48.8,23.271154,26.560575,54.197864,60.127971,9.805783,14.329854
"810","p23",19,170,71,"R",80.2,32.9,15,50.8,25.687582,29.146883,54.197864,60.127971,9.805783,14.329854
"811","p23",19,170,71,"R",80.2,32.9,16,51.8,26.913956,29.895255,54.197864,60.127971,9.805783,14.329854
"812","p23",19,170,71,"R",80.2,32.9,17,54.3,28.779311,32.313761,54.197864,60.127971,9.805783,14.329854
"813","p23",19,170,71,"R",80.2,32.9,18,55.2,29.923703,35.354928,54.197864,60.127971,9.805783,14.329854
"814","p23",19,170,71,"R",80.2,32.9,19,57.7,32.24292,36.823808,54.197864,60.127971,9.805783,14.329854
"815","p23",19,170,71,"R",80.2,32.9,20,59.8,34.581391,38.737806,54.197864,60.127971,9.805783,14.329854
"816","p23",19,170,71,"R",80.2,32.9,21,61,35.714853,41.295516,54.197864,60.127971,9.805783,14.329854
"817","p23",19,170,71,"R",80.2,32.9,22,62.5,36.232965,41.47892,54.197864,60.127971,9.805783,14.329854
"818","p23",19,170,71,"R",80.2,32.9,23,63.4,36.6891,43.516043,54.197864,60.127971,9.805783,14.329854
"819","p23",19,170,71,"R",80.2,32.9,24,66.5,39.459317,47.185952,54.197864,60.127971,9.805783,14.329854
"820","p23",19,170,71,"R",80.2,32.9,25,67.1,38.692053,45.435954,54.197864,60.127971,9.805783,14.329854
"821","p23",19,170,71,"R",80.2,32.9,26,70.9,41.96902,49.806697,54.197864,60.127971,9.805783,14.329854
"822","p23",19,170,71,"R",80.2,32.9,27,73.1,44.137622,49.406775,54.197864,60.127971,9.805783,14.329854
"823","p23",19,170,71,"R",80.2,32.9,28,75.4,45.140378,54.092394,54.197864,60.127971,9.805783,14.329854
"824","p23",19,170,71,"R",80.2,32.9,29,76,47.311912,55.573695,54.197864,60.127971,9.805783,14.329854
"825","p23",19,170,71,"R",80.2,32.9,30,76.1,48.455019,55.608821,54.197864,60.127971,9.805783,14.329854
"826","p23",19,170,71,"R",80.2,32.9,31,71,41.418172,49.137447,54.197864,60.127971,9.805783,14.329854
"827","p23",19,170,71,"R",80.2,32.9,32,77.1,49.297443,55.505307,54.197864,60.127971,9.805783,14.329854
"828","p23",19,170,71,"R",80.2,32.9,33,79.6,50.356917,58.813889,54.197864,60.127971,9.805783,14.329854
"829","p23",19,170,71,"R",80.2,32.9,34,80.2,54.197864,60.127971,54.197864,60.127971,9.805783,14.329854
"830","p24",20,188.6,75,"R",79.6,24.9,1,24.9,4.584222,6.294771,51.129097,51.178879,4.584222,6.294771
"831","p24",20,188.6,75,"R",79.6,24.9,2,28.7,5.675324,7.937397,51.129097,51.178879,4.584222,6.294771
"832","p24",20,188.6,75,"R",79.6,24.9,3,NA,5.74893,9.717831,51.129097,51.178879,4.584222,6.294771
"833","p24",20,188.6,75,"R",79.6,24.9,4,46,11.734831,17.809955,51.129097,51.178879,4.584222,6.294771
"834","p24",20,188.6,75,"R",79.6,24.9,5,51.7,16.199893,23.650856,51.129097,51.178879,4.584222,6.294771
"835","p24",20,188.6,75,"R",79.6,24.9,6,59.7,23.171218,29.765347,51.129097,51.178879,4.584222,6.294771
"836","p24",20,188.6,75,"R",79.6,24.9,7,62.6,25.357801,31.838714,51.129097,51.178879,4.584222,6.294771
"837","p24",20,188.6,75,"R",79.6,24.9,8,64.9,29.248659,34.363058,51.129097,51.178879,4.584222,6.294771
"838","p24",20,188.6,75,"R",79.6,24.9,9,65.1,28.946647,33.277945,51.129097,51.178879,4.584222,6.294771
"839","p24",20,188.6,75,"R",79.6,24.9,10,68.1,32.210036,36.820552,51.129097,51.178879,4.584222,6.294771
"840","p24",20,188.6,75,"R",79.6,24.9,11,67.8,31.613882,37.413114,51.129097,51.178879,4.584222,6.294771
"841","p24",20,188.6,75,"R",79.6,24.9,12,69.9,35.460688,39.702926,51.129097,51.178879,4.584222,6.294771
"842","p24",20,188.6,75,"R",79.6,24.9,13,70.1,35.740422,39.941017,51.129097,51.178879,4.584222,6.294771
"843","p24",20,188.6,75,"R",79.6,24.9,14,70.6,36.651272,39.780752,51.129097,51.178879,4.584222,6.294771
"844","p24",20,188.6,75,"R",79.6,24.9,15,70.8,37.093641,42.208803,51.129097,51.178879,4.584222,6.294771
"845","p24",20,188.6,75,"R",79.6,24.9,16,70.9,41.337339,44.302245,51.129097,51.178879,4.584222,6.294771
"846","p24",20,188.6,75,"R",79.6,24.9,17,72.5,36.06746,38.928034,51.129097,51.178879,4.584222,6.294771
"847","p24",20,188.6,75,"R",79.6,24.9,18,73.1,39.400382,42.613187,51.129097,51.178879,4.584222,6.294771
"848","p24",20,188.6,75,"R",79.6,24.9,19,74.4,40.290519,44.106974,51.129097,51.178879,4.584222,6.294771
"849","p24",20,188.6,75,"R",79.6,24.9,20,72.7,40.001131,44.070747,51.129097,51.178879,4.584222,6.294771
"850","p24",20,188.6,75,"R",79.6,24.9,21,75.9,44.801042,45.146674,51.129097,51.178879,4.584222,6.294771
"851","p24",20,188.6,75,"R",79.6,24.9,22,69.1,32.6464,38.707249,51.129097,51.178879,4.584222,6.294771
"852","p24",20,188.6,75,"R",79.6,24.9,23,70.2,34.730423,38.917958,51.129097,51.178879,4.584222,6.294771
"853","p24",20,188.6,75,"R",79.6,24.9,24,75.2,40.890543,43.879484,51.129097,51.178879,4.584222,6.294771
"854","p24",20,188.6,75,"R",79.6,24.9,25,73.4,41.473693,45.792197,51.129097,51.178879,4.584222,6.294771
"855","p24",20,188.6,75,"R",79.6,24.9,26,75.4,43.110274,43.910467,51.129097,51.178879,4.584222,6.294771
"856","p24",20,188.6,75,"R",79.6,24.9,27,76,44.843464,46.790728,51.129097,51.178879,4.584222,6.294771
"857","p24",20,188.6,75,"R",79.6,24.9,28,79.6,51.129097,51.178879,51.129097,51.178879,4.584222,6.294771
"858","p24",20,188.6,75,"R",79.6,24.9,29,76.8,47.320331,48.489063,51.129097,51.178879,4.584222,6.294771
"859","p25",22,193.2,74,"R",80.3,28.3,1,28.3,9.622698,7.412387,60.017267,70.875552,9.622698,7.412387
"860","p25",22,193.2,74,"R",80.3,28.3,2,29.8,9.752341,10.004739,60.017267,70.875552,9.622698,7.412387
"861","p25",22,193.2,74,"R",80.3,28.3,3,30.8,9.667007,12.282839,60.017267,70.875552,9.622698,7.412387
"862","p25",22,193.2,74,"R",80.3,28.3,4,33.1,10.739012,13.198713,60.017267,70.875552,9.622698,7.412387
"863","p25",22,193.2,74,"R",80.3,28.3,5,36.8,11.511051,16.094218,60.017267,70.875552,9.622698,7.412387
"864","p25",22,193.2,74,"R",80.3,28.3,6,40.9,12.13145,19.876714,60.017267,70.875552,9.622698,7.412387
"865","p25",22,193.2,74,"R",80.3,28.3,7,46.3,16.555698,25.718553,60.017267,70.875552,9.622698,7.412387
"866","p25",22,193.2,74,"R",80.3,28.3,8,47.7,18.801894,29.042019,60.017267,70.875552,9.622698,7.412387
"867","p25",22,193.2,74,"R",80.3,28.3,9,55.3,26.32122,35.828915,60.017267,70.875552,9.622698,7.412387
"868","p25",22,193.2,74,"R",80.3,28.3,10,59.3,30.584484,41.626091,60.017267,70.875552,9.622698,7.412387
"869","p25",22,193.2,74,"R",80.3,28.3,11,61.4,32.727913,45.959266,60.017267,70.875552,9.622698,7.412387
"870","p25",22,193.2,74,"R",80.3,28.3,12,62.3,33.372839,46.174841,60.017267,70.875552,9.622698,7.412387
"871","p25",22,193.2,74,"R",80.3,28.3,13,67.4,40.548934,54.110958,60.017267,70.875552,9.622698,7.412387
"872","p25",22,193.2,74,"R",80.3,28.3,14,68.6,42.653352,56.393481,60.017267,70.875552,9.622698,7.412387
"873","p25",22,193.2,74,"R",80.3,28.3,15,70.9,45.675775,59.323681,60.017267,70.875552,9.622698,7.412387
"874","p25",22,193.2,74,"R",80.3,28.3,16,73.3,48.239651,60.779054,60.017267,70.875552,9.622698,7.412387
"875","p25",22,193.2,74,"R",80.3,28.3,17,72.7,49.339027,62.572509,60.017267,70.875552,9.622698,7.412387
"876","p25",22,193.2,74,"R",80.3,28.3,18,73.4,49.657804,61.934165,60.017267,70.875552,9.622698,7.412387
"877","p25",22,193.2,74,"R",80.3,28.3,19,75.2,50.1627,63.268361,60.017267,70.875552,9.622698,7.412387
"878","p25",22,193.2,74,"R",80.3,28.3,20,74.6,51.612052,65.548169,60.017267,70.875552,9.622698,7.412387
"879","p25",22,193.2,74,"R",80.3,28.3,21,76.3,53.404829,66.268825,60.017267,70.875552,9.622698,7.412387
"880","p25",22,193.2,74,"R",80.3,28.3,22,75.1,52.833072,65.558678,60.017267,70.875552,9.622698,7.412387
"881","p25",22,193.2,74,"R",80.3,28.3,23,76.3,53.229348,66.04422,60.017267,70.875552,9.622698,7.412387
"882","p25",22,193.2,74,"R",80.3,28.3,24,76.9,56.368348,68.425634,60.017267,70.875552,9.622698,7.412387
"883","p25",22,193.2,74,"R",80.3,28.3,25,78.1,55.604214,66.742952,60.017267,70.875552,9.622698,7.412387
"884","p25",22,193.2,74,"R",80.3,28.3,26,77.1,56.898882,69.911892,60.017267,70.875552,9.622698,7.412387
"885","p25",22,193.2,74,"R",80.3,28.3,27,76.3,54.203552,66.582966,60.017267,70.875552,9.622698,7.412387
"886","p25",22,193.2,74,"R",80.3,28.3,28,77.1,57.178229,68.423331,60.017267,70.875552,9.622698,7.412387
"887","p25",22,193.2,74,"R",80.3,28.3,29,77.9,57.19284,67.809326,60.017267,70.875552,9.622698,7.412387
"888","p25",22,193.2,74,"R",80.3,28.3,30,78.9,57.33845,69.475604,60.017267,70.875552,9.622698,7.412387
"889","p25",22,193.2,74,"R",80.3,28.3,31,78.9,58.465867,68.107687,60.017267,70.875552,9.622698,7.412387
"890","p25",22,193.2,74,"R",80.3,28.3,32,77.8,59.73357,67.622103,60.017267,70.875552,9.622698,7.412387
"891","p25",22,193.2,74,"R",80.3,28.3,33,78.2,58.971772,68.679612,60.017267,70.875552,9.622698,7.412387
"892","p25",22,193.2,74,"R",80.3,28.3,34,78.8,57.619581,68.927135,60.017267,70.875552,9.622698,7.412387
"893","p25",22,193.2,74,"R",80.3,28.3,35,77.6,58.367859,67.497292,60.017267,70.875552,9.622698,7.412387
"894","p25",22,193.2,74,"R",80.3,28.3,36,79.1,57.374601,68.200047,60.017267,70.875552,9.622698,7.412387
"895","p25",22,193.2,74,"R",80.3,28.3,37,75.6,53.286778,66.443989,60.017267,70.875552,9.622698,7.412387
"896","p25",22,193.2,74,"R",80.3,28.3,38,76.3,51.661427,64.753724,60.017267,70.875552,9.622698,7.412387
"897","p25",22,193.2,74,"R",80.3,28.3,39,76.4,54.250072,65.742205,60.017267,70.875552,9.622698,7.412387
"898","p25",22,193.2,74,"R",80.3,28.3,40,80.3,60.017267,70.875552,60.017267,70.875552,9.622698,7.412387
"899","p26",25,206,73,"R",82.1,32.1,1,32.1,6.941413,13.85806,61.569264,75.872989,6.941413,13.85806
"900","p26",25,206,73,"R",82.1,32.1,2,37.1,9.70243,18.087644,61.569264,75.872989,6.941413,13.85806
"901","p26",25,206,73,"R",82.1,32.1,3,41.7,14.024446,21.711426,61.569264,75.872989,6.941413,13.85806
"902","p26",25,206,73,"R",82.1,32.1,4,37.1,9.227794,17.643316,61.569264,75.872989,6.941413,13.85806
"903","p26",25,206,73,"R",82.1,32.1,5,41.6,11.49313,22.145455,61.569264,75.872989,6.941413,13.85806
"904","p26",25,206,73,"R",82.1,32.1,6,42.8,13.056114,21.907833,61.569264,75.872989,6.941413,13.85806
"905","p26",25,206,73,"R",82.1,32.1,7,48.2,18.490009,29.24103,61.569264,75.872989,6.941413,13.85806
"906","p26",25,206,73,"R",82.1,32.1,8,48.4,18.91604,29.301676,61.569264,75.872989,6.941413,13.85806
"907","p26",25,206,73,"R",82.1,32.1,9,50.5,21.396247,31.574275,61.569264,75.872989,6.941413,13.85806
"908","p26",25,206,73,"R",82.1,32.1,10,52.4,23.855274,32.8781,61.569264,75.872989,6.941413,13.85806
"909","p26",25,206,73,"R",82.1,32.1,11,55.1,25.958643,36.84205,61.569264,75.872989,6.941413,13.85806
"910","p26",25,206,73,"R",82.1,32.1,12,54.1,25.955347,35.317832,61.569264,75.872989,6.941413,13.85806
"911","p26",25,206,73,"R",82.1,32.1,13,57.3,30.462758,40.455482,61.569264,75.872989,6.941413,13.85806
"912","p26",25,206,73,"R",82.1,32.1,14,55.9,26.466089,38.948887,61.569264,75.872989,6.941413,13.85806
"913","p26",25,206,73,"R",82.1,32.1,15,58.1,31.399207,41.766991,61.569264,75.872989,6.941413,13.85806
"914","p26",25,206,73,"R",82.1,32.1,16,62.8,36.707276,48.510176,61.569264,75.872989,6.941413,13.85806
"915","p26",25,206,73,"R",82.1,32.1,17,66.7,41.956024,53.341124,61.569264,75.872989,6.941413,13.85806
